Employee ID,First Name,Last Name,Gender,State,City,Hire Date,Department,Job Title,Education Level,Performance Rating,Overtime,Salary,Birth Date,Termination Date,Adjusted Salary
E007146,Margaret,Wright,Male,Texas,Austin,2016-10-21 05:56:45.162707616,Finance,Financial Analyst,Bachelor's,Satisfactory,Yes,67831,1962-10-21 05:56:45.162707616,,72647.001
E007147,Zachary,Suarez,Male,California,Los Angeles,2019-04-06 20:21:55.367295584,HR,HR Assistant,Bachelor's,Needs Improvement,Yes,44848,1964-04-06 20:21:55.367295584,,48032.208
E007148,Andrea,Walls,Female,New York,Buffalo,2016-10-28 19:35:49.433563576,Finance,Accountant,Bachelor's,Excellent,Yes,50390,1979-10-28 19:35:49.433563576,,52909.5
E007149,Tracy,Wagner,Female,Florida,Orlando,2023-12-02 20:16:09.162467584,Finance,Financial Analyst,Bachelor's,Good,No,63594,1969-12-02 20:16:09.162467584,,66773.7
E007150,Robert,Gonzalez,Male,Florida,Tampa,2016-11-21 20:27:00.462602008,HR,HR Manager,Master's,Satisfactory,No,74060,1972-11-21 20:27:00.462602008,,87250.08600000001
E007151,Kimberly,Ballard,Male,California,Los Angeles,2016-03-21 02:37:13.871646304,Sales,Sales Associate,Associate's,Good,No,48992,1964-03-21 02:37:13.871646304,,52470.43200000001
E007152,Kyle,Pugh,Female,California,San Diego,2015-04-10 08:37:32.042119372,Engineering,Senior Software Engineer,Master's,Satisfactory,No,118609,1987-04-10 08:37:32.042119372,,130469.90000000001
E007153,Michael,Rodriguez,Female,California,Los Angeles,2016-01-01 17:47:52.612527748,HR,HR Manager,Master's,Satisfactory,No,86632,1980-01-01 17:47:52.612527748,2024-06-21 20:29:19.502751620,95295.20000000001
E007154,Rita,Johnson,Female,Florida,Miami,2020-01-02 01:31:40.642292352,Sales,Sales Representative,Bachelor's,Satisfactory,Yes,65144,1988-01-02 01:31:40.642292352,,65144.0
E007155,Amber,Butler,Female,Texas,Dallas,2021-04-19 02:56:28.652661696,Finance,Accountant,Bachelor's,Good,No,58001,1998-04-19 02:56:28.652661696,,58001.0
E007156,Brooke,Hughes,Male,California,Los Angeles,2021-04-19 19:20:12.156399968,Sales,Sales Associate,Associate's,Good,No,38607,1976-04-19 19:20:12.156399968,,41348.097
E007157,Holly,Torres,Female,New York,Buffalo,2022-04-26 16:44:33.698003296,HR,HR Specialist,Bachelor's,Good,Yes,64613,1984-04-26 16:44:33.698003296,,64613.0
E007158,Mark,Perry,Female,Florida,Miami,2021-07-14 21:33:11.695212960,Sales,Sales Associate,Associate's,Needs Improvement,Yes,44906,1991-07-14 21:33:11.695212960,,44906.0
E007159,William,Osborne,Male,New York,New York City,2016-02-05 05:49:45.104675132,Engineering,Engineering Manager,Master's,Excellent,No,137713,1974-02-05 05:49:45.104675132,,162239.68530000004
E007160,Lisa,Robertson,Female,New York,Rochester,2020-05-12 20:45:21.209364096,Sales,Sales Representative,Bachelor's,Satisfactory,No,65706,1981-05-12 20:45:21.209364096,,65706.0
E007161,Cory,Floyd,Male,New York,Buffalo,2019-12-12 22:56:07.908152448,Engineering,Software Engineer,Bachelor's,Excellent,No,80032,1976-12-12 22:56:07.908152448,,85714.272
E007162,Robert,Park,Female,Texas,Dallas,2016-11-11 13:02:36.725449256,Finance,Accountant,Bachelor's,Satisfactory,Yes,54492,1977-11-11 13:02:36.725449256,,57216.600000000006
E007163,Cathy,Lane,Male,California,San Diego,2017-09-22 00:51:20.686425472,Sales,Sales Representative,Bachelor's,Satisfactory,Yes,53772,1984-09-22 00:51:20.686425472,,54847.44
E007164,Steven,Simmons,Female,Texas,Austin,2015-05-04 03:47:01.779688324,Engineering,Senior Software Engineer,Master's,Good,No,105023,1963-05-04 03:47:01.779688324,,121301.565
E007165,Anna,Reyes,Female,New York,Rochester,2020-03-31 12:22:51.726250976,Engineering,Senior Software Engineer,Master's,Good,No,109607,1985-03-31 12:22:51.726250976,,120567.70000000001
E007166,Alexander,Sanders,Male,New York,Buffalo,2018-09-22 08:22:31.670173472,Sales,Sales Associate,Associate's,Satisfactory,No,42765,1969-09-22 08:22:31.670173472,2020-06-30 10:23:48.931437160,45801.315
E007167,David,Campbell,Male,California,Los Angeles,2017-10-01 11:30:31.234528624,HR,HR Manager,Master's,Good,No,88362,1968-10-01 11:30:31.234528624,,104099.27220000002
E007168,Kyle,Marks,Male,California,San Diego,2015-06-16 22:46:42.493578754,Finance,Accountant,Bachelor's,Satisfactory,No,69633,1980-06-16 22:46:42.493578754,,71025.66
E007169,Nichole,Haynes,Female,New York,Buffalo,2015-01-14 12:20:29.778957429,HR,HR Specialist,Bachelor's,Good,Yes,62214,1970-01-14 12:20:29.778957429,,65324.700000000004
E007170,Monica,Ortiz,Male,California,San Francisco,2022-10-16 09:27:38.620095456,HR,HR Assistant,Bachelor's,Satisfactory,No,55988,1983-10-16 09:27:38.620095456,,57107.76
E007171,Natasha,Henderson,Male,California,San Diego,2018-05-23 09:53:14.605208432,Sales,Sales Manager,Bachelor's,Good,No,86820,1960-05-23 09:53:14.605208432,,92984.22000000002
E007172,Joshua,Carr,Male,Florida,Miami,2023-07-22 22:42:58.928148576,Finance,Financial Analyst,Bachelor's,Excellent,No,60602,1989-07-22 22:42:58.928148576,,61814.04
E007173,Linda,Neal,Female,Texas,Austin,2018-10-07 10:22:16.713786512,Sales,Sales Manager,Bachelor's,Satisfactory,No,73747,1975-10-07 10:22:16.713786512,,77434.35
E007174,Justin,Fox,Male,New York,Rochester,2019-09-24 03:03:52.965639776,Engineering,Software Engineer,Bachelor's,Satisfactory,No,96999,1978-09-24 03:03:52.965639776,,103885.929
E007175,Gregory,Sharp,Female,Florida,Miami,2021-12-01 13:40:17.244884032,Engineering,Software Engineer,Bachelor's,Satisfactory,No,95652,1963-12-01 13:40:17.244884032,,100434.6
E007176,William,Kelley,Male,Florida,Miami,2022-02-03 17:02:16.177038080,HR,HR Manager,Master's,Satisfactory,No,82409,1994-02-03 17:02:16.177038080,,92462.89800000002
E007177,Linda,Diaz,Male,New York,New York City,2017-06-07 23:57:47.642032256,Sales,Sales Associate,Associate's,Satisfactory,Yes,47962,1972-06-07 23:57:47.642032256,,51367.302
E007178,Gregory,Watkins,Female,California,Los Angeles,2018-02-14 03:41:48.967928000,Engineering,Senior Software Engineer,Master's,Needs Improvement,Yes,133465,1974-02-14 03:41:48.967928000,,154152.075
E007179,Joseph,Morales,Male,New York,Rochester,2018-07-02 01:50:00.591372688,HR,HR Manager,Master's,Excellent,Yes,79961,1984-07-02 01:50:00.591372688,,89716.24200000001
E007180,Jennifer,Salazar,Female,New York,New York City,2017-06-21 15:14:52.871940288,Sales,Sales Manager,Bachelor's,Satisfactory,Yes,96358,1990-06-21 15:14:52.871940288,,96358.0
E007181,Melanie,Adams,Male,Texas,Austin,2019-11-04 23:55:16.337091712,HR,HR Specialist,Bachelor's,Satisfactory,Yes,57409,1991-11-04 23:55:16.337091712,,58557.18
E007182,Yesenia,Williams,Female,Texas,Houston,2017-03-30 03:39:38.998183080,Sales,Sales Manager,Bachelor's,Satisfactory,Yes,86404,1974-03-30 03:39:38.998183080,,90724.2
E007183,Dustin,Henry,Female,New York,Buffalo,2016-04-18 05:57:52.380867640,Engineering,Engineering Manager,Master's,Good,No,129083,1966-04-18 05:57:52.380867640,2023-09-01 21:22:50.689640792,149090.86500000002
E007184,Ana,Brennan,Female,New York,New York City,2021-10-04 06:52:17.301698144,Sales,Sales Manager,Bachelor's,Satisfactory,No,98064,1967-10-04 06:52:17.301698144,2023-03-09 04:02:26.519363396,102967.2
E007185,Patrick,Dunn,Male,California,Los Angeles,2023-01-21 19:34:53.748663872,Sales,Sales Associate,Associate's,Good,No,41260,1968-01-21 19:34:53.748663872,,44189.46000000001
E007186,Rachel,Huynh,Male,Florida,Miami,2018-07-14 04:22:30.753963088,Engineering,Software Engineer,Bachelor's,Excellent,No,86322,1983-07-14 04:22:30.753963088,,88048.44
E007187,Matthew,Prince,Female,Texas,Houston,2017-06-23 09:59:04.092895056,Sales,Sales Representative,Bachelor's,Good,No,57459,1963-06-23 09:59:04.092895056,,60331.950000000004
E007188,Jessica,Leon,Male,Florida,Miami,2020-09-03 18:19:15.614836288,Sales,Sales Manager,Bachelor's,Good,Yes,81917,1967-09-03 18:19:15.614836288,2021-06-01 10:44:15.591362564,87733.107
E007189,Jessica,Pearson,Female,Texas,Dallas,2016-01-22 16:08:35.619145680,HR,HR Specialist,Bachelor's,Satisfactory,No,63288,1980-01-22 16:08:35.619145680,,63288.0
E007190,Mark,Watson,Male,California,San Francisco,2023-07-23 05:29:39.388453216,Finance,Financial Analyst,Bachelor's,Needs Improvement,No,78130,1999-07-23 05:29:39.388453216,,79692.6
E007191,Jessica,Lara,Female,New York,Buffalo,2019-01-17 23:42:29.755588960,Engineering,Software Engineer,Bachelor's,Satisfactory,No,109589,1982-01-17 23:42:29.755588960,,109589.0
E007192,Lindsey,Lynn,Male,Texas,Dallas,2021-05-13 16:51:40.139121472,Finance,Accountant,Bachelor's,Excellent,No,58550,1994-05-13 16:51:40.139121472,,59721.0
E007193,Aaron,Gould,Female,Florida,Miami,2020-06-14 13:40:04.047793088,Engineering,Software Engineer,Bachelor's,Good,No,88366,1960-06-14 13:40:04.047793088,,92784.3
E007194,Paul,Hernandez,Male,Texas,Houston,2016-03-13 20:47:45.500264424,HR,HR Manager,Master's,Excellent,Yes,85462,1979-03-13 20:47:45.500264424,2022-01-03 05:23:03.095320168,100682.78220000002
E007195,Rebecca,Cervantes,Female,California,San Francisco,2017-07-29 13:13:08.184919184,HR,HR Specialist,Bachelor's,Excellent,No,55653,1992-07-29 13:13:08.184919184,2023-07-28 15:30:55.794895600,55653.0
E007196,Samantha,Edwards,Male,New York,Rochester,2023-11-20 01:03:38.538369472,HR,HR Manager,Master's,Satisfactory,Yes,75076,1991-11-20 01:03:38.538369472,,84235.27200000001
E007197,April,Watson,Female,New York,Rochester,2018-07-03 11:48:07.729892928,Finance,Accountant,Bachelor's,Satisfactory,Yes,69261,1959-07-03 11:48:07.729892928,,72724.05
E007198,James,Jenkins,Male,New York,Buffalo,2019-06-13 21:49:22.934695616,HR,HR Manager,Master's,Excellent,Yes,77448,1972-06-13 21:49:22.934695616,,91241.48880000002
E007199,Michelle,Chan,Female,New York,Rochester,2023-02-15 21:35:43.969657824,Sales,Sales Representative,Bachelor's,Excellent,No,54977,1993-02-15 21:35:43.969657824,2024-01-27 03:34:57.611991812,54977.0
E007200,Allen,Ortiz,Female,Texas,Austin,2022-02-24 06:54:19.753793280,Engineering,Software Engineer,Bachelor's,Good,Yes,91806,1970-02-24 06:54:19.753793280,,96396.3
E007201,Michael,Hernandez,Male,California,Los Angeles,2021-04-13 02:50:56.041705184,Engineering,Software Engineer,Bachelor's,Excellent,No,108139,1976-04-13 02:50:56.041705184,,115816.869
E007202,Mary,Lewis,Male,Florida,Orlando,2016-08-29 07:47:25.224121784,Finance,Accountant,Bachelor's,Satisfactory,Yes,55424,1988-08-29 07:47:25.224121784,,56532.48
E007203,Marilyn,Hernandez,Male,California,Los Angeles,2015-12-13 23:02:06.154596496,Sales,Sales Manager,Bachelor's,Satisfactory,No,78628,1969-12-13 23:02:06.154596496,,84210.588
E007204,Leslie,Mckee,Male,New York,Rochester,2021-11-23 07:28:01.571936064,Sales,Sales Manager,Bachelor's,Satisfactory,Yes,71257,1999-11-23 07:28:01.571936064,,72682.14
E007205,Richard,Sandoval,Male,California,Los Angeles,2016-01-05 23:16:06.760309796,Finance,Accountant,Bachelor's,Needs Improvement,No,67548,1993-01-05 23:16:06.760309796,,68898.96
E007206,Jessica,Reyes,Male,Florida,Tampa,2019-07-30 02:48:01.592825824,Engineering,Engineering Manager,Master's,Satisfactory,No,141650,1978-07-30 02:48:01.592825824,,166877.86500000002
E007207,Barry,Gray,Female,California,Los Angeles,2015-07-14 14:45:38.205253650,HR,HR Assistant,Bachelor's,Good,No,49429,1991-07-14 14:45:38.205253650,,49429.0
E007208,Jessica,Rocha,Male,California,Los Angeles,2022-02-15 14:47:00.191357824,Finance,Financial Analyst,Bachelor's,Good,No,69277,1998-02-15 14:47:00.191357824,,70662.54000000001
E007209,Bianca,Wallace,Male,Texas,Dallas,2015-04-29 17:52:24.656061874,HR,HR Manager,Master's,Satisfactory,Yes,74095,1966-04-29 17:52:24.656061874,,87291.3195
E007210,Alexander,Brown,Female,Florida,Miami,2023-08-21 09:27:16.174341760,Sales,Sales Representative,Bachelor's,Excellent,No,51154,1993-08-21 09:27:16.174341760,,51154.0
E007211,Amy,Stewart,Male,Florida,Miami,2017-04-17 15:43:53.735833136,Engineering,Engineering Manager,Master's,Excellent,No,148585,1993-04-17 15:43:53.735833136,,166712.37000000002
E007212,Frank,Taylor,Male,Texas,Austin,2015-01-29 05:02:48.478485601,Finance,Financial Analyst,Bachelor's,Excellent,No,63785,1979-01-29 05:02:48.478485601,,68313.735
E007213,Angela,Martin,Male,California,San Francisco,2018-02-11 09:54:00.365545472,Engineering,Engineering Manager,Master's,Excellent,No,157036,1960-02-11 09:54:00.365545472,,185004.11160000003
E007214,Andrew,Johnson,Female,Texas,Austin,2019-10-28 00:45:11.842705408,Finance,Financial Analyst,Bachelor's,Needs Improvement,No,77816,1986-10-28 00:45:11.842705408,,77816.0
E007215,Katie,Meza,Male,New York,New York City,2017-06-25 06:28:24.325199152,HR,HR Assistant,Bachelor's,Satisfactory,No,53758,1995-06-25 06:28:24.325199152,2023-08-15 12:46:43.634230928,54833.16
E007216,Patricia,Wiley,Male,New York,Buffalo,2016-06-21 16:52:50.896128736,HR,HR Specialist,Bachelor's,Satisfactory,No,61489,1961-06-21 16:52:50.896128736,,65854.719
E007217,Melanie,Williams,Male,Texas,Houston,2017-04-11 14:10:38.338927288,Sales,Sales Manager,Bachelor's,Satisfactory,Yes,81120,1971-04-11 14:10:38.338927288,,86879.52
E007218,Robert,Sherman,Male,New York,New York City,2018-11-13 12:17:44.704421872,Engineering,Engineering Manager,Master's,Satisfactory,Yes,150541,1981-11-13 12:17:44.704421872,,168907.002
E007219,Joshua,Wade,Female,Texas,Austin,2016-11-19 12:29:54.290956152,Finance,Accountant,Bachelor's,Satisfactory,Yes,61176,1988-11-19 12:29:54.290956152,,61176.0
E007220,George,Henson,Male,Florida,Miami,2020-03-16 17:25:43.379082272,Engineering,Engineering Manager,Master's,Needs Improvement,No,140266,1967-03-16 17:25:43.379082272,,165247.37460000004
E007221,David,Patton,Male,New York,Buffalo,2020-04-01 19:48:15.754791904,HR,HR Manager,Master's,Good,No,71115,1974-04-01 19:48:15.754791904,,83780.58150000001
E007222,Anthony,Roberson,Female,Texas,Houston,2022-06-14 12:09:48.178761280,HR,HR Assistant,Bachelor's,Satisfactory,No,47473,1981-06-14 12:09:48.178761280,,47473.0
E007223,Michael,Webster,Female,Florida,Tampa,2021-08-17 08:13:49.389675584,Finance,Accountant,Bachelor's,Good,Yes,56355,1988-08-17 08:13:49.389675584,,56355.0
E007224,Jeffrey,Watson,Male,Florida,Orlando,2023-07-15 04:39:35.945271936,Engineering,Software Engineer,Bachelor's,Good,No,94821,1999-07-15 04:39:35.945271936,,96717.42
E007225,Lisa,Hardy,Male,California,San Diego,2022-07-09 23:14:53.980621888,HR,HR Specialist,Bachelor's,Good,No,61447,1995-07-09 23:14:53.980621888,,62675.94
E007226,Timothy,Aguirre,Male,California,San Diego,2016-07-01 15:26:33.404049952,HR,HR Manager,Master's,Satisfactory,No,80222,1958-07-01 15:26:33.404049952,,94509.53820000001
E007227,Luke,Bell,Female,New York,Buffalo,2016-03-05 02:08:05.650372776,HR,HR Manager,Master's,Good,No,80409,1972-03-05 02:08:05.650372776,,92872.39500000002
E007228,Allison,Williams,Female,Texas,Austin,2015-04-29 11:50:56.138464194,Finance,Financial Analyst,Bachelor's,Good,No,68161,1973-04-29 11:50:56.138464194,,71569.05
E007229,Katrina,White,Male,Florida,Miami,2020-04-27 06:58:37.379668800,Finance,Accountant,Bachelor's,Satisfactory,No,60255,1969-04-27 06:58:37.379668800,,64533.105
E007230,Drew,Thornton,Female,California,Los Angeles,2022-06-19 16:33:52.723846784,Finance,Accountant,Bachelor's,Excellent,Yes,52713,1982-06-19 16:33:52.723846784,2024-05-01 03:52:51.076024984,52713.0
E007231,Robert,Morgan,Male,Texas,Dallas,2019-12-14 23:47:34.106859328,Sales,Sales Manager,Bachelor's,Excellent,No,97018,1980-12-14 23:47:34.106859328,,98958.36
E007232,Ronnie,Jones,Male,California,San Diego,2022-04-12 06:37:36.331617056,Sales,Sales Manager,Bachelor's,Satisfactory,Yes,80921,1977-04-12 06:37:36.331617056,,86666.391
E007233,Michael,Ingram,Male,Florida,Orlando,2017-10-27 22:23:56.645581168,Sales,Sales Representative,Bachelor's,Good,No,50224,1975-10-27 22:23:56.645581168,,53789.904
E007234,Michael,Hanson,Male,New York,Rochester,2020-06-04 17:01:21.790316704,Engineering,Software Engineer,Bachelor's,Satisfactory,No,96925,1982-06-04 17:01:21.790316704,,98863.5
E007235,Elizabeth,Gonzalez,Male,Texas,Houston,2019-02-13 15:20:57.730092656,Sales,Sales Associate,Associate's,Needs Improvement,No,35488,1995-02-13 15:20:57.730092656,,36197.76
E007236,Jeffrey,Smith,Male,Florida,Tampa,2022-04-14 18:50:05.071347392,Sales,Sales Manager,Bachelor's,Excellent,Yes,86095,1968-04-14 18:50:05.071347392,,92207.74500000001
E007237,Jessica,Burns,Female,Texas,Dallas,2020-03-01 13:48:56.908870912,Sales,Sales Manager,Bachelor's,Satisfactory,No,95123,1980-03-01 13:48:56.908870912,,95123.0
E007238,Mary,Cruz,Female,Texas,Dallas,2016-11-21 11:34:50.786093296,Engineering,Software Engineer,Bachelor's,Satisfactory,Yes,91179,1977-11-21 11:34:50.786093296,,95737.95
E007239,Diane,Montgomery,Female,Florida,Miami,2022-08-07 08:06:15.529668224,Engineering,Engineering Manager,Master's,Excellent,Yes,148809,1967-08-07 08:06:15.529668224,,171874.39500000002
E007240,Gabrielle,Flores,Female,New York,Buffalo,2019-08-17 05:01:26.773687712,Finance,Finance Manager,Master's,Satisfactory,No,101862,1969-08-17 05:01:26.773687712,2021-09-27 17:53:49.065842816,117650.61000000002
E007241,Jennifer,Hall,Female,California,San Francisco,2016-12-11 10:28:40.245532320,Sales,Sales Representative,Bachelor's,Good,No,57065,1957-12-11 10:28:40.245532320,,59918.25
E007242,Lisa,King,Female,California,Los Angeles,2016-07-18 12:18:05.125106352,HR,HR Assistant,Bachelor's,Excellent,No,51324,1988-07-18 12:18:05.125106352,,51324.0
E007243,Jennifer,Small,Male,New York,New York City,2022-02-21 17:36:57.443167616,Finance,Accountant,Bachelor's,Satisfactory,No,60483,1993-02-21 17:36:57.443167616,,61692.66
E007244,Cynthia,Woods,Female,Texas,Houston,2015-06-26 21:37:54.831314518,Sales,Sales Associate,Associate's,Good,No,47206,1972-06-26 21:37:54.831314518,,49566.3
E007245,Gregory,Hughes,Male,New York,New York City,2018-02-12 05:09:12.113155376,Sales,Sales Manager,Bachelor's,Excellent,No,98652,1973-02-12 05:09:12.113155376,,105656.29200000002
E007246,Karina,Bullock,Female,Texas,Austin,2016-12-31 10:43:04.321842792,Sales,Sales Associate,Associate's,Satisfactory,No,38085,1959-12-31 10:43:04.321842792,,39989.25
E007247,Regina,Jones,Male,Texas,Dallas,2020-05-01 15:27:45.247335776,Finance,Accountant,Bachelor's,Satisfactory,No,64931,1990-05-01 15:27:45.247335776,2023-07-06 07:55:57.690909360,66229.62
E007248,Tina,Chapman,Male,Florida,Orlando,2015-09-23 22:30:31.015347076,Engineering,Engineering Manager,Master's,Needs Improvement,No,137626,1989-09-23 22:30:31.015347076,,154416.372
E007249,Steven,Henson,Female,Florida,Tampa,2023-09-11 02:12:48.809079680,Sales,Sales Manager,Bachelor's,Excellent,No,93204,1966-09-11 02:12:48.809079680,,97864.2
E007250,Ricky,Pruitt,Female,Florida,Tampa,2015-09-05 12:26:22.992423012,HR,HR Specialist,Bachelor's,Satisfactory,Yes,55987,1986-09-05 12:26:22.992423012,,55987.0
E007251,Ebony,Costa,Male,Florida,Tampa,2022-10-24 17:16:11.825830720,Engineering,Engineering Manager,Master's,Good,Yes,127475,1987-10-24 17:16:11.825830720,,143026.95
E007252,Jerry,Hernandez,Male,California,San Diego,2020-02-14 17:35:26.662878016,Sales,Sales Associate,Associate's,Excellent,No,40140,1967-02-14 17:35:26.662878016,,42989.94
E007253,Tiffany,Gonzalez,Female,Florida,Tampa,2019-07-01 16:32:31.249676576,Sales,Sales Associate,Associate's,Needs Improvement,Yes,49781,1989-07-01 16:32:31.249676576,,49781.0
E007254,Michael,Williams,Male,California,San Francisco,2019-03-31 23:16:07.269781920,HR,HR Assistant,Bachelor's,Satisfactory,No,48505,1976-03-31 23:16:07.269781920,2020-08-24 05:02:57.611787696,51948.855
E007255,Tamara,Ramirez,Male,California,Los Angeles,2018-05-08 00:07:23.733452208,Finance,Accountant,Bachelor's,Satisfactory,No,51551,1996-05-08 00:07:23.733452208,,52582.020000000004
E007256,Lydia,Black,Male,Texas,Dallas,2022-04-18 02:34:44.680040928,Sales,Sales Associate,Associate's,Good,Yes,36380,1999-04-18 02:34:44.680040928,,37107.6
E007257,Colleen,Benjamin,Male,California,San Diego,2017-01-10 09:16:11.446885560,Engineering,Software Engineer,Bachelor's,Satisfactory,No,103451,1971-01-10 09:16:11.446885560,,110796.02100000001
E007258,Patrick,Smith,Female,Texas,Austin,2018-09-17 00:11:46.764764880,Sales,Sales Associate,Associate's,Good,No,45942,1961-09-17 00:11:46.764764880,,48239.1
E007259,Devin,Morris,Female,Texas,Austin,2022-09-22 19:58:33.466505344,Engineering,Senior Software Engineer,Master's,Needs Improvement,Yes,107838,1988-09-22 19:58:33.466505344,,118621.8
E007260,Brian,Tyler,Male,New York,Rochester,2020-07-06 22:26:58.162183904,HR,HR Manager,Master's,Excellent,Yes,70779,1991-07-06 22:26:58.162183904,,79414.03800000002
E007261,Joshua,Jones,Female,Florida,Orlando,2015-09-30 03:32:21.043290880,HR,HR Assistant,Bachelor's,Good,No,50627,1977-09-30 03:32:21.043290880,,53158.350000000006
E007262,Kimberly,Spears,Male,California,San Diego,2021-04-27 09:43:45.200398464,Engineering,Senior Software Engineer,Master's,Good,No,107003,1987-04-27 09:43:45.200398464,2023-12-09 08:47:28.635598296,120057.36600000001
E007263,Diane,Moyer,Female,Texas,Dallas,2015-09-13 17:08:24.137279688,Engineering,Software Engineer,Bachelor's,Satisfactory,No,93220,1962-09-13 17:08:24.137279688,2021-08-05 15:23:14.721806024,97881.0
E007264,Meagan,Davis,Male,New York,New York City,2016-12-10 05:35:13.069950440,HR,HR Manager,Master's,Satisfactory,No,70514,1964-12-10 05:35:13.069950440,,83072.5434
E007265,Michael,Griffin,Male,Florida,Tampa,2020-10-28 02:20:26.864815008,Sales,Sales Associate,Associate's,Satisfactory,No,42250,1964-10-28 02:20:26.864815008,2021-12-05 13:41:15.732720376,45249.75
E007266,Alexandra,Harris,Male,California,San Diego,2015-01-24 05:06:04.091461441,Sales,Sales Representative,Bachelor's,Excellent,No,55600,1976-01-24 05:06:04.091461441,2016-02-08 18:33:34.084530409,59547.600000000006
E007267,Shelley,Barrett,Male,Florida,Orlando,2023-03-20 06:22:46.894735584,Sales,Sales Manager,Bachelor's,Satisfactory,No,85395,1986-03-20 06:22:46.894735584,,87102.90000000001
E007268,Andrew,Harmon,Male,New York,New York City,2022-11-10 11:01:36.321720832,HR,HR Manager,Master's,Good,No,79333,1987-11-10 11:01:36.321720832,2023-12-03 07:16:10.431800542,89011.626
E007269,Lori,Cummings,Male,New York,Rochester,2017-06-15 02:38:40.268362688,Sales,Sales Associate,Associate's,Satisfactory,No,48203,1975-06-15 02:38:40.268362688,,51625.413
E007270,Jessica,Collins,Male,New York,Rochester,2022-06-22 01:30:29.296604672,Sales,Sales Representative,Bachelor's,Satisfactory,No,61932,1980-06-22 01:30:29.296604672,2023-07-29 23:52:57.240556908,63170.64
E007271,Christopher,Barker,Female,Texas,Dallas,2019-06-07 23:06:20.050406368,Engineering,Engineering Manager,Master's,Satisfactory,Yes,135589,1959-06-07 23:06:20.050406368,,156605.29500000004
E007272,Thomas,Kaiser,Female,California,Los Angeles,2018-07-09 00:51:28.265530352,Finance,Accountant,Bachelor's,Satisfactory,Yes,56782,1990-07-09 00:51:28.265530352,,56782.0
E007273,Angela,Taylor,Male,California,Los Angeles,2018-12-28 11:23:06.237879056,HR,HR Manager,Master's,Needs Improvement,Yes,86922,1966-12-28 11:23:06.237879056,,102402.80820000001
E007274,Kelly,Jones,Female,Florida,Tampa,2018-06-24 08:41:17.675507536,Engineering,Software Engineer,Bachelor's,Satisfactory,Yes,88614,1960-06-24 08:41:17.675507536,,93044.7
E007275,Mark,Hardy,Male,California,Los Angeles,2017-07-16 13:42:36.386994528,HR,HR Specialist,Bachelor's,Satisfactory,No,52773,1983-07-16 13:42:36.386994528,,53828.46
E007276,Makayla,Wilson,Male,California,San Francisco,2022-03-06 20:30:31.820627968,HR,HR Specialist,Bachelor's,Good,No,53498,1981-03-06 20:30:31.820627968,,54567.96
E007277,Sarah,Norton,Male,California,San Diego,2018-05-20 16:28:49.980472864,Engineering,Senior Software Engineer,Master's,Satisfactory,No,132064,1964-05-20 16:28:49.980472864,,155584.59840000002
E007278,Autumn,Jones,Female,Florida,Orlando,2018-07-23 10:09:58.748155008,Finance,Accountant,Bachelor's,Needs Improvement,Yes,66797,1977-07-23 10:09:58.748155008,,70136.85
E007279,Samantha,Hernandez,Male,Florida,Orlando,2017-09-17 23:24:19.060319120,HR,HR Manager,Master's,Excellent,Yes,89651,1965-09-17 23:24:19.060319120,,105617.84310000001
E007280,Alison,Mahoney,Female,Florida,Miami,2019-04-02 20:42:50.614574800,Engineering,Engineering Manager,Master's,Satisfactory,No,151721,1997-04-02 20:42:50.614574800,2023-02-17 09:34:50.644214768,166893.1
E007281,Patrick,Reid,Male,Texas,Austin,2019-12-18 03:22:37.735218464,Sales,Sales Representative,Bachelor's,Satisfactory,Yes,67611,1991-12-18 03:22:37.735218464,,68963.22
E007282,Timothy,Webster,Male,Florida,Miami,2021-06-22 23:29:49.294382560,Engineering,Senior Software Engineer,Master's,Satisfactory,Yes,100693,1993-06-22 23:29:49.294382560,,112977.54600000002
E007283,Robert,Anderson,Female,Texas,Dallas,2022-11-14 14:35:08.715210336,HR,HR Manager,Master's,Needs Improvement,No,72731,1990-11-14 14:35:08.715210336,,80004.1
E007284,Bradley,Bennett,Female,Texas,Dallas,2019-06-28 00:20:58.069602048,Engineering,Software Engineer,Bachelor's,Satisfactory,Yes,90836,1979-06-28 00:20:58.069602048,,95377.8
E007285,Julia,Lopez,Female,New York,Buffalo,2019-10-19 13:25:40.905479712,Finance,Accountant,Bachelor's,Satisfactory,No,66122,1980-10-19 13:25:40.905479712,,66122.0
E007286,Daniel,Morrow,Male,California,San Francisco,2022-10-24 16:17:37.871948672,Engineering,Engineering Manager,Master's,Excellent,No,126171,1972-10-24 16:17:37.871948672,,148642.05510000003
E007287,Philip,Price,Male,New York,Buffalo,2023-09-07 10:45:35.974772192,Finance,Finance Manager,Master's,Good,No,93334,1975-09-07 10:45:35.974772192,,109956.78540000002
E007288,Ian,Brown,Male,Florida,Orlando,2019-09-09 16:43:53.578166848,HR,HR Specialist,Bachelor's,Satisfactory,Yes,61310,1961-09-09 16:43:53.578166848,2021-06-22 22:04:14.305012824,65663.01000000001
E007289,Stacey,Cook,Female,Texas,Dallas,2017-10-08 08:28:53.134634080,Engineering,Engineering Manager,Master's,Good,Yes,129930,1967-10-08 08:28:53.134634080,,150069.15
